case,config,who,code,price,quadrant,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
Seasonal wholesaler,Per period 28d,Both,22033,0.42,intermittent,21.338402993502427,0.026719330855018587,0.8914728682170543,1.0,10.38779554349809,10.28169014084507,18,14506.155864623648,639
Seasonal wholesaler,Per period 56d,Both,22033,0.42,intermittent,16.556575741572342,0.017657992565055763,1.0,1.0,23.513088133813955,5.140845070422535,9,32835.1207818322,639
Seasonal wholesaler,Min/Max,Both,22033,0.42,intermittent,19.8664593026489,0.035896840148698886,1.0,0.9081652273606742,21.365717524964026,7.42566510172144,13,29836.400541271993,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,22033,0.42,intermittent,15.046406772249032,0.016728624535315983,0.9863013698630136,1.0,21.925643191941383,4.569640062597809,8,30618.3151413202,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,22033,0.42,intermittent,17.171843844847174,0.015799256505576207,0.9855072463768116,0.999766212599166,28.539166422567664,4.569640062597809,8,39853.84527820499,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,22033,0.42,intermittent,21.01426058394057,0.00546003717472119,0.9791666666666666,1.0,56.05328541146212,1.7136150234741785,3,78276.25134688462,639
Seasonal wholesaler,GR Groff Reorder Procedure,SAP only,22033,0.42,intermittent,21.217123195731,0.030901486988847583,0.9300699300699301,1.0,6.898814342314646,10.852895148669797,19,9633.92817192636,639
Seasonal wholesaler,Calendar bucket 7d,SAP only,22033,0.42,intermittent,41.3698301369863,0.062267657992565055,0.8830313014827018,1.0,1.1507657572542238,23.419405320813773,41,1607.0,639
Seasonal wholesaler,Calendar bucket 28d,SAP only,22033,0.42,intermittent,18.49672699850718,0.02753252788104089,0.9221789883268483,0.9996845858074016,7.768831276182893,9.139280125195619,16,10848.873267322873,639
Seasonal wholesaler,Short 7d / long 28d,SAP only,22033,0.42,intermittent,41.3698301369863,0.04426115241635688,0.9621212121212122,1.0,1.1507657572542238,23.419405320813773,41,1607.0,639
Seasonal wholesaler,Short 7d / long 56d,SAP only,22033,0.42,intermittent,41.3698301369863,0.02846189591078067,0.9496124031007752,1.0,1.1507657572542238,23.419405320813773,41,1607.0,639
Seasonal wholesaler,Per requirement,Both,79534,0.55,intermittent,9.0,0.011036245353159852,0.7142857142857143,1.0,0.0,5.140845070422535,9,0.0,639
Seasonal wholesaler,Per period 7d,Both,79534,0.55,intermittent,7.024541338585832,0.008828996282527882,0.7835051546391752,1.0,0.8049263507166992,3.998435054773083,7,81.43262348935394,639
Seasonal wholesaler,Per period 14d,Both,79534,0.55,intermittent,6.049187318965467,0.00987453531598513,0.8673469387755102,1.0,1.613284826250991,3.427230046948357,6,163.21246747632318,639
Seasonal wholesaler,Per period 28d,Both,79534,0.55,intermittent,5.229411214453645,0.0070864312267657995,0.8591549295774648,1.0,7.524411556354908,2.856025039123631,5,761.2281206870932,639
Seasonal wholesaler,Per period 56d,Both,79534,0.55,intermittent,3.5014785619256905,0.0060408921933085506,0.9454545454545454,1.0,16.44789290534163,1.7136150234741785,3,1663.9970463897916,639
Seasonal wholesaler,Min/Max,Both,79534,0.55,intermittent,9.115592118190076,0.009642193308550186,0.8469387755102041,0.7944834745212894,36.59007797974934,4.569640062597809,8,3701.73748308525,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,79534,0.55,intermittent,2.3411308610804733,0.0018587360594795538,0.9411764705882353,0.9985953031080267,43.98747713241011,0.5712050078247262,1,4450.116039039753,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,79534,0.55,intermittent,3.751210714549805,0.0,0.0,1.0,123.03519389015855,0.0,0,12447.199189187988,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,79534,0.55,intermittent,2.5862379716746897,0.0,0.0,1.0,84.82549088935248,0.0,0,8581.60781510238,639
Seasonal wholesaler,GR Groff Reorder Procedure,SAP only,79534,0.55,intermittent,5.1921848564711715,0.008248141263940521,0.9102564102564102,1.0,6.303431845875563,2.856025039123631,5,637.7042964725232,639
Seasonal wholesaler,Calendar bucket 7d,SAP only,79534,0.55,intermittent,8.001808219178082,0.009990706319702601,0.6935483870967742,1.0,0.05930741142008748,4.569640062597809,8,6.0,639
Seasonal wholesaler,Calendar bucket 28d,SAP only,79534,0.55,intermittent,7.026317797490424,0.009061338289962825,0.8041237113402062,1.0,0.8631920634148683,3.998435054773083,7,87.32723712731502,639
Seasonal wholesaler,Short 7d / long 28d,SAP only,79534,0.55,intermittent,8.001808219178082,0.011384758364312268,0.9074074074074074,1.0,0.05930741142008748,4.569640062597809,8,6.0,639
Seasonal wholesaler,Short 7d / long 56d,SAP only,79534,0.55,intermittent,8.001808219178082,0.009177509293680297,0.9186046511627907,1.0,0.05930741142008748,4.569640062597809,8,6.0,639
Seasonal wholesaler,Per requirement,Both,84816,39.95,intermittent,17.0,0.005924721189591078,0.21610169491525424,1.0,0.0,9.710485133020343,17,0.0,639
Seasonal wholesaler,Per period 7d,Both,84816,39.95,intermittent,13.437808219178082,0.007551115241635688,0.3532608695652174,1.0,0.7009057713283066,7.42566510172144,13,20.0,639
Seasonal wholesaler,Per period 14d,Both,84816,39.95,intermittent,12.631765506560805,0.006505576208178439,0.32748538011695905,0.9994650448571701,1.0114202298575479,6.854460093896714,12,28.860376707721393,639
Seasonal wholesaler,Per period 28d,Both,84816,39.95,intermittent,15.19034386084517,0.006273234200743495,0.39416058394160586,1.0,9.91038438410008,5.140845070422535,9,282.78792355550524,639
Seasonal wholesaler,Per period 56d,Both,84816,39.95,intermittent,21.462253511620048,0.008015799256505576,0.6764705882352942,0.996382930531664,23.15323584316808,3.998435054773083,7,660.6661491541073,639
Seasonal wholesaler,Min/Max,Both,84816,39.95,intermittent,28.32325367490315,0.00929368029739777,0.547945205479452,0.8620689655172413,27.7335325081804,6.283255086071987,11,791.362652232747,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,84816,39.95,intermittent,16.008575518090353,0.010455390334572491,0.5769230769230769,0.9951304595596865,6.417498786819358,6.854460093896714,12,183.12015821063574,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,84816,39.95,intermittent,29.049981648198496,0.011152416356877323,0.732824427480916,1.0,32.098867121845245,5.140845070422535,9,915.9253193482416,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,84816,39.95,intermittent,17.45488192723286,0.010106877323420074,0.6041666666666666,1.0,11.934837078157319,5.712050078247262,10,340.5546812816013,639
Seasonal wholesaler,GR Groff Reorder Procedure,SAP only,84816,39.95,intermittent,13.437808219178082,0.006157063197026022,0.28804347826086957,1.0,0.7009057713283066,7.42566510172144,13,20.0,639
Seasonal wholesaler,Calendar bucket 7d,SAP only,84816,39.95,intermittent,15.043780821917808,0.006273234200743495,0.2571428571428571,1.0,0.07009057713283066,8.568075117370892,15,2.0,639
Seasonal wholesaler,Calendar bucket 28d,SAP only,84816,39.95,intermittent,13.39858431665186,0.006970260223048327,0.32608695652173914,0.9893033320280278,0.6381105599769513,7.42566510172144,13,18.208169659315253,639
Seasonal wholesaler,Short 7d / long 28d,SAP only,84816,39.95,intermittent,15.043780821917808,0.012081784386617101,0.5416666666666666,1.0,0.07009057713283066,8.568075117370892,15,2.0,639
Seasonal wholesaler,Short 7d / long 56d,SAP only,84816,39.95,intermittent,15.043780821917808,0.010687732342007435,0.6052631578947368,1.0,0.07009057713283066,8.568075117370892,15,2.0,639
Seasonal wholesaler,Per requirement,Both,22827,165.0,intermittent,52.33426881939681,0.010803903345724907,0.22518159806295399,1.0,4.907668231611894,18.278560250391237,32,224.90933694181325,639
Seasonal wholesaler,Per period 7d,Both,22827,165.0,intermittent,44.32001145315304,0.009177509293680297,0.30739299610894943,0.9908324815438369,5.8696257367869835,11.424100156494523,20,268.99406607275336,639
Seasonal wholesaler,Per period 14d,Both,22827,165.0,intermittent,62.6566511462211,0.011849442379182156,0.4322033898305085,0.9912499176059986,11.019215806685823,9.710485133020343,17,504.9902323748697,639
Seasonal wholesaler,Per period 28d,Both,22827,165.0,intermittent,84.73091989405954,0.010571561338289962,0.5870967741935483,0.9944219875834707,16.829531632763235,8.568075117370892,15,771.2662351918707,639
Seasonal wholesaler,Per period 56d,Both,22827,165.0,intermittent,146.7656039157823,0.008480483271375464,0.6952380952380952,1.0,33.7323766249827,3.998435054773083,7,1545.8922857351677,639
Seasonal wholesaler,Min/Max,Both,22827,165.0,intermittent,127.29422952156747,0.019865241635687734,0.7276595744680852,0.865754334005668,27.343520240942514,7.996870109546166,14,1253.1028416779432,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,22827,165.0,intermittent,46.627624921805435,0.01475371747211896,0.450354609929078,0.9939743238407566,6.185217762068545,11.995305164319248,21,283.45706352906006,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,22827,165.0,intermittent,57.75423850077497,0.017193308550185873,0.48366013071895425,1.0,9.11197144803204,11.424100156494523,20,417.5847591752383,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,22827,165.0,intermittent,47.34800734685993,0.013011152416356878,0.4226415094339623,0.9941024979559342,6.60043142176058,11.424100156494523,20,302.485535806178,639
Seasonal wholesaler,GR Groff Reorder Procedure,SAP only,22827,165.0,intermittent,45.23289895638312,0.011268587360594795,0.3211920529801324,1.0,5.365901910414268,13.137715179968701,23,245.90933694181325,639
Seasonal wholesaler,Calendar bucket 7d,SAP only,22827,165.0,intermittent,47.50961128515024,0.010106877323420074,0.25970149253731345,1.0,5.191336699441934,14.85133020344288,26,237.90933694181325,639
Seasonal wholesaler,Calendar bucket 28d,SAP only,22827,165.0,intermittent,62.890601332105554,0.008596654275092937,0.40437158469945356,0.9887885872042537,11.558378854821125,8.568075117370892,15,529.6990753399554,639
Seasonal wholesaler,Short 7d / long 28d,SAP only,22827,165.0,intermittent,47.50961128515024,0.02404739776951673,0.8346774193548387,1.0,5.191336699441934,14.85133020344288,26,237.90933694181325,639
Seasonal wholesaler,Short 7d / long 56d,SAP only,22827,165.0,intermittent,47.50961128515024,0.016496282527881042,0.8502994011976048,1.0,5.191336699441934,14.85133020344288,26,237.90933694181325,639
Seasonal wholesaler,Per requirement,Both,90011A,2.96,intermittent,10.369075188611044,0.0006970260223048327,0.04477611940298507,0.976319350473613,17.544392279603542,5.712050078247262,10,227.55480378890388,639
Seasonal wholesaler,Per period 7d,Both,90011A,2.96,intermittent,10.369075188611044,0.0005808550185873606,0.038461538461538464,0.976319350473613,17.544392279603542,5.712050078247262,10,227.55480378890388,639
Seasonal wholesaler,Per period 14d,Both,90011A,2.96,intermittent,7.418725541336443,0.0012778810408921933,0.12359550561797752,0.9621019248533036,19.90457603596295,3.998435054773083,7,258.16693004696197,639
Seasonal wholesaler,Per period 28d,Both,90011A,2.96,intermittent,7.546641892095595,0.0032527881040892194,0.32558139534883723,1.0,25.98521950901698,3.998435054773083,7,337.0342746873177,639
Seasonal wholesaler,Per period 56d,Both,90011A,2.96,intermittent,6.679221310094759,0.004298327137546468,0.4625,0.9896853089280414,32.287526977401676,3.427230046948357,6,418.7766523388296,639
Seasonal wholesaler,Min/Max,Both,90011A,2.96,intermittent,10.781226670621166,0.0026719330855018587,0.22115384615384615,0.9440685611186288,37.13646322378717,5.712050078247262,10,481.6684709066306,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,90011A,2.96,intermittent,4.791233769300565,0.0017425650557620818,0.5,0.9892570755970285,132.68434645248908,1.1424100156494523,2,1720.9464962748416,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,90011A,2.96,intermittent,5.073658860700863,0.0015102230483271376,0.5652173913043478,0.986211501759783,193.645824132433,0.5712050078247262,1,2511.630885398336,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,90011A,2.96,intermittent,7.05763655395927,0.0,0.0,1.0,335.4924635695914,0.0,0,4351.414429383672,639
Seasonal wholesaler,GR Groff Reorder Procedure,SAP only,90011A,2.96,intermittent,5.595561247372017,0.001974907063197026,0.24285714285714285,0.9602903117574987,28.31065450307544,2.856025039123631,5,367.1957015047065,639
Seasonal wholesaler,Calendar bucket 7d,SAP only,90011A,2.96,intermittent,10.369075188611044,0.0022072490706319704,0.1484375,0.976319350473613,17.544392279603542,5.712050078247262,10,227.55480378890388,639
Seasonal wholesaler,Calendar bucket 28d,SAP only,90011A,2.96,intermittent,7.430605578422546,0.0023234200743494425,0.21505376344086022,0.9646844216733587,20.469306576965266,3.998435054773083,7,265.4916150747119,639
Seasonal wholesaler,Short 7d / long 28d,SAP only,90011A,2.96,intermittent,10.369075188611044,0.006273234200743495,0.4864864864864865,0.976319350473613,17.544392279603542,5.712050078247262,10,227.55480378890388,639
Seasonal wholesaler,Short 7d / long 56d,SAP only,90011A,2.96,intermittent,10.369075188611044,0.005692379182156134,0.5157894736842106,0.976319350473613,17.544392279603542,5.712050078247262,10,227.55480378890388,639
Seasonal wholesaler,Per requirement,Both,90162D,2.95,intermittent,11.0,0.0055762081784386614,0.2926829268292683,1.0,0.0,6.283255086071987,11,0.0,639
Seasonal wholesaler,Per period 7d,Both,90162D,2.95,intermittent,9.027479452054795,0.004879182156133829,0.328125,1.0,0.6553468961919665,5.140845070422535,9,17.0,639
Seasonal wholesaler,Per period 14d,Both,90162D,2.95,intermittent,8.334837912437012,0.004879182156133829,0.3620689655172414,1.0,7.985420750218597,4.569640062597809,8,207.1454882025582,639
Seasonal wholesaler,Per period 28d,Both,90162D,2.95,intermittent,6.128517027650586,0.004414498141263941,0.4222222222222222,0.9595097139353439,3.064953224346903,3.427230046948357,6,79.50629676688787,639
Seasonal wholesaler,Per period 56d,Both,90162D,2.95,intermittent,5.28387688680796,0.005924721189591078,0.6538461538461539,0.975421595659225,6.770070825985611,2.856025039123631,5,175.61875200831415,639
Seasonal wholesaler,Min/Max,Both,90162D,2.95,intermittent,9.32998098133353,0.008248141263940521,0.568,0.8448998002448611,31.718205529473128,4.569640062597809,8,822.784844384303,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,90162D,2.95,intermittent,6.911100319852473,0.006505576208178439,0.8484848484848485,1.0,69.42571326803062,2.2848200312989047,4,1800.9349436375467,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,90162D,2.95,intermittent,7.001076918822035,0.0037174721189591076,0.8,1.0,95.4201464769689,1.7136150234741785,3,2475.2425006271906,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,90162D,2.95,intermittent,5.944864862744524,0.004646840148698885,0.8695652173913043,0.9808645498189565,94.0795667446835,1.1424100156494523,2,2440.467245596188,639
Seasonal wholesaler,GR Groff Reorder Procedure,SAP only,90162D,2.95,intermittent,6.172608557345722,0.0055762081784386614,0.5517241379310345,0.9666986848765732,4.11647517887663,3.427230046948357,6,106.78326005286198,639
Seasonal wholesaler,Calendar bucket 7d,SAP only,90162D,2.95,intermittent,10.008082191780822,0.005692379182156134,0.32450331125827814,1.0,0.1927490871152843,5.712050078247262,10,5.0,639
Seasonal wholesaler,Calendar bucket 28d,SAP only,90162D,2.95,intermittent,6.259846331004963,0.004879182156133829,0.45652173913043476,0.9834325403542448,6.196975331655524,3.427230046948357,6,160.75239121493422,639
Seasonal wholesaler,Short 7d / long 28d,SAP only,90162D,2.95,intermittent,10.008082191780822,0.008828996282527882,0.5757575757575758,1.0,0.1927490871152843,5.712050078247262,10,5.0,639
Seasonal wholesaler,Short 7d / long 56d,SAP only,90162D,2.95,intermittent,10.008082191780822,0.007551115241635688,0.5855855855855856,1.0,0.1927490871152843,5.712050078247262,10,5.0,639
Seasonal wholesaler,Per requirement,Both,90054,2.54,intermittent,13.0,0.0023234200743494425,0.11428571428571428,1.0,0.0,7.42566510172144,13,0.0,639
Seasonal wholesaler,Per period 7d,Both,90054,2.54,intermittent,11.009742465753424,0.002091078066914498,0.12162162162162163,1.0,0.42607692941273373,6.283255086071987,11,7.0,639
Seasonal wholesaler,Per period 14d,Both,90054,2.54,intermittent,10.045666803447325,0.0026719330855018587,0.16666666666666666,1.0,1.9971916639370162,5.712050078247262,10,32.81177806746862,639
Seasonal wholesaler,Per period 28d,Both,90054,2.54,intermittent,8.119794587084323,0.0026719330855018587,0.2169811320754717,0.9898397445273216,5.2390956372839,4.569640062597809,8,86.07288245231912,639
Seasonal wholesaler,Per period 56d,Both,90054,2.54,intermittent,6.715128307779946,0.0026719330855018587,0.2911392405063291,0.9893066879894804,31.275416432220588,3.427230046948357,6,513.82250460567,639
Seasonal wholesaler,Min/Max,Both,90054,2.54,intermittent,14.721014032290952,0.008131970260223048,0.5072463768115942,0.9657194406856112,31.53282266699613,7.996870109546166,14,518.0514208389716,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,90054,2.54,intermittent,3.9409335243307826,0.0018587360594795538,0.5714285714285714,1.0,84.88477323622043,1.1424100156494523,2,1394.5683787022358,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,90054,2.54,intermittent,5.742500300247275,0.0011617100371747212,0.43478260869565216,0.9675911994364357,207.40847510375121,0.5712050078247262,1,3407.505136988692,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,90054,2.54,intermittent,5.30736703503208,0.0013940520446096654,0.7058823529411765,0.9795777843512391,188.37835991314296,0.5712050078247262,1,3094.8601728084827,639
Seasonal wholesaler,GR Groff Reorder Procedure,SAP only,90054,2.54,intermittent,8.245997862127794,0.0032527881040892194,0.2978723404255319,0.9984744816047124,10.758468789142354,4.569640062597809,8,176.75043243434007,639
Seasonal wholesaler,Calendar bucket 7d,SAP only,90054,2.54,intermittent,12.00556712328767,0.0024395910780669145,0.12962962962962962,1.0,0.2434725310929907,6.854460093896714,12,4.0,639
Seasonal wholesaler,Calendar bucket 28d,SAP only,90054,2.54,intermittent,9.062184981236072,0.0023234200743494425,0.16129032258064516,0.987051322398772,2.719597536315751,5.140845070422535,9,44.68015384087894,639
Seasonal wholesaler,Short 7d / long 28d,SAP only,90054,2.54,intermittent,12.00556712328767,0.007202602230483271,0.4305555555555556,1.0,0.2434725310929907,6.854460093896714,12,4.0,639
Seasonal wholesaler,Short 7d / long 56d,SAP only,90054,2.54,intermittent,12.00556712328767,0.007551115241635688,0.5284552845528455,1.0,0.2434725310929907,6.854460093896714,12,4.0,639
Seasonal wholesaler,Per requirement,Both,22049,0.19,intermittent,63.64794965429033,0.0782992565055762,0.9533239038189534,1.0,26.500739301710652,31.41627543035994,55,83065.83220568337,639
Seasonal wholesaler,Per period 7d,Both,22049,0.19,intermittent,27.34353295059708,0.025441449814126393,0.9733333333333334,1.0,28.632281729100352,10.28169014084507,18,89747.09281494564,639
Seasonal wholesaler,Per period 14d,Both,22049,0.19,intermittent,20.48982163866609,0.015218401486988848,0.9357142857142857,0.999917692223353,32.14496379842139,5.712050078247262,10,100757.49731876637,639
Seasonal wholesaler,Per period 28d,Both,22049,0.19,intermittent,19.713054119644987,0.009990706319702601,0.9885057471264368,1.0,38.9578277419907,3.998435054773083,7,122112.2303597479,639
Seasonal wholesaler,Per period 56d,Both,22049,0.19,intermittent,18.782512867847444,0.006157063197026022,1.0,1.0,48.36386377772473,1.7136150234741785,3,151595.18938853467,639
Seasonal wholesaler,Min/Max,Both,22049,0.19,intermittent,26.672142473168112,0.029855947955390334,0.9922779922779923,0.7081099229806587,41.896853920457616,7.42566510172144,13,131324.52638700948,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,22049,0.19,intermittent,20.757339883136446,0.011268587360594795,0.9897959183673469,1.0,42.15793249295274,3.998435054773083,7,132142.86993012638,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,22049,0.19,intermittent,21.994518575219203,0.010223048327137546,0.9777777777777777,1.0,49.013533145162185,3.427230046948357,6,153631.55999881602,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,22049,0.19,intermittent,26.79751162461652,0.005111524163568773,1.0,1.0,72.92499110243077,1.7136150234741785,3,228581.36165750073,639
Seasonal wholesaler,GR Groff Reorder Procedure,SAP only,22049,0.19,intermittent,20.761422709208247,0.016147769516728624,0.9652777777777778,1.0,32.97725693751621,5.712050078247262,10,103366.29707528972,639
Seasonal wholesaler,Calendar bucket 7d,SAP only,22049,0.19,intermittent,28.18411403785197,0.028345724907063198,0.9799196787148594,1.0,28.143759106362317,10.852895148669797,19,88215.83220568337,639
Seasonal wholesaler,Calendar bucket 28d,SAP only,22049,0.19,intermittent,22.247658955943336,0.010339219330855019,0.978021978021978,1.0,37.53167282682929,5.712050078247262,10,117641.987339982,639
Seasonal wholesaler,Short 7d / long 28d,SAP only,22049,0.19,intermittent,28.18411403785197,0.01754182156133829,0.9805194805194806,1.0,28.143759106362317,10.852895148669797,19,88215.83220568337,639
Seasonal wholesaler,Short 7d / long 56d,SAP only,22049,0.19,intermittent,28.18411403785197,0.012430297397769517,0.981651376146789,1.0,28.143759106362317,10.852895148669797,19,88215.83220568337,639
Seasonal wholesaler,Per requirement,Both,90019C,5.51,intermittent,20.77574083452277,0.006505576208178439,0.21052631578947367,1.0,7.074931067888816,11.424100156494523,20,256.937753721245,639
Seasonal wholesaler,Per period 7d,Both,90019C,5.51,intermittent,17.8029134372625,0.004879182156133829,0.18584070796460178,1.0,7.322751322751324,9.710485133020343,17,265.937753721245,639
Seasonal wholesaler,Per period 14d,Both,90019C,5.51,intermittent,15.992126466232707,0.005808550185873606,0.25380710659898476,0.9966773630000078,9.048416748027291,8.568075117370892,15,328.6081308302523,639
Seasonal wholesaler,Per period 28d,Both,90019C,5.51,intermittent,11.66570428127106,0.0070864312267657995,0.4485294117647059,0.9686440560100792,15.191598076347079,5.712050078247262,10,551.7078608565669,639
Seasonal wholesaler,Per period 56d,Both,90019C,5.51,intermittent,9.349604153164657,0.00662174721189591,0.6063829787234043,0.9865247190499687,30.549144035885295,3.427230046948357,6,1109.4423919284027,639
Seasonal wholesaler,Min/Max,Both,90019C,5.51,intermittent,14.98711514634734,0.009409851301115242,0.5869565217391305,0.9414204024619145,27.243162679782397,6.854460093896714,12,989.3802435723951,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,90019C,5.51,intermittent,10.176898364786805,0.0060408921933085506,0.7761194029850746,0.9951855462446465,56.3347038074981,2.2848200312989047,4,2045.8873894257565,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,90019C,5.51,intermittent,10.054622165627967,0.006970260223048327,0.821917808219178,1.0,55.21951734084211,2.2848200312989047,4,2005.3875593958328,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,90019C,5.51,intermittent,13.360803554022908,0.004995353159851301,0.86,1.0,94.49286113414941,1.7136150234741785,3,3431.6636090910715,639
Seasonal wholesaler,GR Groff Reorder Procedure,SAP only,90019C,5.51,intermittent,15.268164425803342,0.005808550185873606,0.32679738562091504,0.9992970743692486,11.565945088899479,7.996870109546166,14,420.0363116317784,639
Seasonal wholesaler,Calendar bucket 7d,SAP only,90019C,5.51,intermittent,18.790836724933733,0.004879182156133829,0.17573221757322174,1.0,7.212608987256876,10.28169014084507,18,261.937753721245,639
Seasonal wholesaler,Calendar bucket 28d,SAP only,90019C,5.51,intermittent,15.130051158708739,0.005343866171003717,0.25,1.0,10.306320996974025,7.996870109546166,14,374.29099176832057,639
Seasonal wholesaler,Short 7d / long 28d,SAP only,90019C,5.51,intermittent,18.790836724933733,0.014172862453531599,0.5648148148148148,1.0,7.212608987256876,10.28169014084507,18,261.937753721245,639
Seasonal wholesaler,Short 7d / long 56d,SAP only,90019C,5.51,intermittent,18.790836724933733,0.014056691449814127,0.711764705882353,1.0,7.212608987256876,10.28169014084507,18,261.937753721245,639
Seasonal wholesaler,Per requirement,Both,22824,35.95,intermittent,48.66982019389401,0.011036245353159852,0.17272727272727273,1.0,5.283677372879252,24.561815336463223,43,287.82814614343715,639
Seasonal wholesaler,Per period 7d,Both,22824,35.95,intermittent,34.18951691186562,0.01266263940520446,0.3132183908045977,1.0,6.699875221804467,15.422535211267606,27,364.97547605437404,639
Seasonal wholesaler,Per period 14d,Both,22824,35.95,intermittent,31.870135287689866,0.01266263940520446,0.43253968253968256,0.9927175428755378,11.06172031700851,11.424100156494523,20,602.5868400565786,639
Seasonal wholesaler,Per period 28d,Both,22824,35.95,intermittent,36.56911136178999,0.013824349442379182,0.6839080459770115,1.0,21.963938210116908,7.42566510172144,13,1196.4847909670857,639
Seasonal wholesaler,Per period 56d,Both,22824,35.95,intermittent,41.490759621308634,0.009177509293680297,0.7383177570093458,1.0,32.141768160617,3.998435054773083,7,1750.9217332096869,639
Seasonal wholesaler,Min/Max,Both,22824,35.95,intermittent,50.29562696720856,0.01974907063197026,0.7024793388429752,0.7836200786133127,32.89182005613931,8.568075117370892,15,1791.7807848443842,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,22824,35.95,intermittent,33.18157916551543,0.023931226765799257,0.7984496124031008,0.9981372030939119,15.079533524954407,9.710485133020343,17,821.457078638822,639
Seasonal wholesaler,WI Sliding Economic Lot Size,SAP only,22824,35.95,intermittent,35.44972119741807,0.014637546468401487,0.6395939086294417,0.9964678068115892,19.988889006995013,7.996870109546166,14,1088.894052441946,639
Seasonal wholesaler,DY Dynamic Planning Calculation,SAP only,22824,35.95,intermittent,32.44477617219664,0.012894981412639405,0.7816901408450704,0.9896456314666409,20.91617581243383,5.712050078247262,10,1139.4079697985774,639
Seasonal wholesaler,GR Groff Reorder Procedure,SAP only,22824,35.95,intermittent,32.28636715780217,0.01312732342007435,0.3542319749216301,0.992950523390181,7.722024536545213,13.708920187793428,24,420.6570253960766,639
Seasonal wholesaler,Calendar bucket 7d,SAP only,22824,35.95,intermittent,34.812340741839215,0.01092007434944238,0.25895316804407714,1.0,6.3483866159922515,15.993740219092333,28,345.82814614343715,639
Seasonal wholesaler,Calendar bucket 28d,SAP only,22824,35.95,intermittent,32.60819954241696,0.009642193308550186,0.4368421052631579,0.9811182246680238,15.477098942402982,9.139280125195619,16,843.1144413048943,639
Seasonal wholesaler,Short 7d / long 28d,SAP only,22824,35.95,intermittent,34.812340741839215,0.026022304832713755,0.8549618320610687,1.0,6.3483866159922515,15.993740219092333,28,345.82814614343715,639
Seasonal wholesaler,Short 7d / long 56d,SAP only,22824,35.95,intermittent,34.812340741839215,0.017890334572490705,0.8700564971751412,1.0,6.3483866159922515,15.993740219092333,28,345.82814614343715,639
Seasonal wholesaler,Per requirement,Both,84313A,4.25,intermittent,14.0,0.007202602230483271,0.31155778894472363,1.0,0.0,7.996870109546166,14,0.0,639
Seasonal wholesaler,Per period 7d,Both,84313A,4.25,intermittent,10.125082239637583,0.007783457249070632,0.475177304964539,1.0,1.6346680382294063,5.712050078247262,10,53.711785256138626,639
Seasonal wholesaler,Per period 14d,Both,84313A,4.25,intermittent,8.398596130329654,0.005692379182156134,0.48514851485148514,1.0,5.209151645347046,4.569640062597809,8,171.16186772979296,639
Seasonal wholesaler,Per period 28d,Both,84313A,4.25,intermittent,6.6045555607427024,0.0055762081784386614,0.6575342465753424,1.0,7.900783159490341,3.427230046948357,6,259.603270201278,639
Seasonal wholesaler,Per period 56d,Both,84313A,4.25,intermittent,5.797669438217157,0.004298327137546468,0.7115384615384616,1.0,23.493285557324224,2.2848200312989047,4,771.9404058226614,639
Seasonal wholesaler,Min/Max,Both,84313A,4.25,intermittent,13.013345876508424,0.009758364312267658,0.5957446808510638,0.8268380694632386,39.380652335063004,5.712050078247262,10,1293.9661705006765,639
Seasonal wholesaler,SP Part Period Balancing,SAP only,84313A,4.25,intermittent,4.900735868725075,0.0033689591078066915,0.90625,1.0,37.908980728913605,1.1424100156494523,2,1245.6101083348851,639
